trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
63,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,544.7530125000048,0.10522174835205078,0.12109375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7329588411172832,1.0968970516035046,0.4863052765345475,0.03356928951187937,0.5166837807026089,-0.02683102291429274,1.096731146185252,0.8568743525971524,0.7056207806586609,0.6209023150345252,0.0,0.09836792200803757,0.004284942522644997,0.09856155514717102,88.818359375,11.181640625,0.0,-0.1792387217283249,-0.15280741453170776,-0.5080284476280212,0.06369256973266602,-0.1094718649983406,-0.09332866966724396,-0.31028348207473755,0.03890087828040123,51.220703125,48.779296875,0.0,-0.0020088814198970795,CDP_NEG,325,87473,544.7526050999877,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,1792,1768,98.66071428571429,CDP,1.4666426917497317,20,0.99,1.4666426917497317
63,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,575.888518000007,0.09869766235351562,0.119140625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7531470436478981,0.8747700471493394,0.45695802622792364,0.027450306048320983,0.4967537497645451,-0.025733244103446788,0.8745485468576628,0.8679745733500851,0.757182883312109,0.48085275369938607,0.0,0.08404937386512756,0.0006198359187692404,0.0840773805975914,86.03515625,13.96484375,0.0,-0.21687504649162292,-0.1555500030517578,-0.6708072423934937,0.09292745590209961,-0.13157379627227783,-0.09436911344528198,-0.4069654941558838,0.05637724697589874,60.498046875,39.501953125,0.0,-0.015963077545166016,CDP_NEG,300,87473,575.8881251999992,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,1792,1732,96.65178571428571,CDP,1.460840537792371,20,0.99,1.460840537792371
64,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,192.40568669998902,0.06574249267578125,0.0859375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8428933078874998,0.6145868920672277,0.39102615870196755,0.027310731102939804,0.39631770987315124,-0.01004313992113263,0.6145810453328115,0.9185474734541266,0.8696155516391371,0.25636647968643145,0.0,0.14357809722423553,0.00018011630163528025,-5.31635046005249,100.0,0.0,0.0,-2.111793041229248,-1.8580211400985718,-3.567909002304077,-1.3919085264205933,-1.2668408155441284,-1.1146059036254883,-2.140348434448242,-0.8349902629852295,48.583984375,51.416015625,0.0,0.004592344164848328,CDP_NEG,195,39427,192.40530220000073,256,256,600,300,300,300,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,768,765,99.609375,CDP,1.4710406730757069,20,0.99,1.4710406730757069
64,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,215.60300899999856,0.05624580383300781,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7139918702759385,0.9845082066348599,0.4934626377906752,0.027014986822540714,0.5346835771071433,-0.06206415374256468,0.9827589152061537,0.8468223191820031,0.7547848209609782,0.49285769178077715,0.0,0.20207399129867554,4.6693734475411475e-05,-6.26999568939209,100.0,0.0,0.0,-2.5326039791107178,-2.281139850616455,-4.268665313720703,-1.7103238105773926,-1.5398743152618408,-1.386979103088379,-2.5954344272613525,-1.0399112701416016,37.20703125,62.79296875,0.0,0.025180477648973465,CDP_NEG,240,39427,215.6026256000041,256,256,600,300,300,300,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,768,765,99.609375,CDP,1.4510426770894138,20,0.99,1.4510426770894138
64,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,206.62083770000027,0.061098575592041016,0.06640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7621723048200439,0.8343441658039438,0.47094134491521356,0.043605394840684514,0.48759042461623675,-0.07409020088853038,0.8311935604074815,0.8745287999115469,0.7887971377742907,0.37768311513845,0.0,0.1952209770679474,9.056420822162181e-05,-5.886307239532471,100.0,0.0,0.0,-2.321216344833374,-2.1752872467041016,-3.6335854530334473,-1.4660730361938477,-1.4126195907592773,-1.3238115310668945,-2.2112863063812256,-0.8922061324119568,52.294921875,47.705078125,0.0,-0.002951460424810648,CDP_NEG,225,39427,206.62023139999656,256,256,600,300,300,300,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,768,765,99.609375,CDP,1.4524627365104603,20,0.99,1.4524627365104603
64,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,286.4047711000021,0.06291675567626953,0.0859375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7424062784136637,1.0773192098989715,0.4955805568684111,0.03297013188333395,0.507461809274107,0.03605227089256115,1.0768751599072626,0.8620536317092143,0.7250188080266351,0.6411034214071116,0.0,0.2232673019170761,2.0381799004098866e-06,-8.669015884399414,100.0,0.0,0.0,-3.3745131492614746,-3.0791449546813965,-5.188536167144775,-2.4438109397888184,-2.0610179901123047,-1.880618929862976,-3.1689507961273193,-1.4925822019577026,28.955078125,71.044921875,0.0,0.04806053638458252,CDP_NEG,375,39427,286.40439860000333,256,256,600,300,300,435,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,768,765,99.609375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
64,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,241.29025350000302,0.06114530563354492,0.06640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.734985974064402,0.9063776073906762,0.4846910543609916,0.028442152082479168,0.5147026657361872,0.014635428437157254,0.9064222453241401,0.8591431024907848,0.7857438579342005,0.4616350592469609,0.0,0.1880151629447937,1.761886232998222e-05,-7.289775848388672,100.0,0.0,0.0,-2.7140238285064697,-2.5464916229248047,-4.144132614135742,-1.8894541263580322,-1.6465445756912231,-1.5449060201644897,-2.5141632556915283,-1.1462944746017456,25.439453125,74.560546875,0.0,0.036318257451057434,CDP_NEG,290,39427,241.2898664999957,256,256,600,300,300,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,768,754,98.17708333333333,CDP,1.460840537792371,20,0.99,1.460840537792371
65,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,20.38785149999603,0.05311870574951172,0.064453125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8494243724810019,0.6016768360734773,0.3943606551457335,0.026737039941738393,0.3879926318543743,-0.017510123481250566,0.6014965854642783,0.921863844405316,0.8343784052852268,0.32089822660542433,0.0,0.13944245874881744,0.00011999961134279147,-1.8261899948120117,96.09375,3.90625,0.0,-0.35342270135879517,-0.25735533237457275,-0.9775316119194031,-0.012132551521062851,-0.2120143175125122,-0.1543845683336258,-0.5864102244377136,-0.00727818114683032,68.505859375,31.494140625,0.0,-0.04555163159966469,CDP_NEG,100,25795,20.387501000004704,1024,1024,800,0,75,160,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,192,188,97.91666666666667,CDP,1.4710406730757069,20,0.99,1.4710406730757069
65,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,25.234292599998298,0.048380374908447266,0.0625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7177085678958482,0.9780904086171568,0.4998738304759395,0.026838881912790297,0.5311980894513463,-0.024118062842092444,0.9780009384563083,0.8489645519918161,0.7661473227163986,0.5050904460575144,0.0,0.19864830374717712,9.763475100044161e-05,-2.0083234310150146,96.58203125,3.41796875,0.0,-0.3907987177371979,-0.31008321046829224,-0.9468740224838257,-0.023476792499423027,-0.2376134842634201,-0.1885368376970291,-0.5757184624671936,-0.014274362474679947,49.072265625,50.927734375,0.0,0.0018558917799964547,CDP_NEG,120,25795,25.233933800001978,1024,1024,800,0,75,180,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,192,181,94.27083333333333,CDP,1.4510426770894138,20,0.99,1.4510426770894138
65,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,23.595983599996543,0.050780296325683594,0.0625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7791655097293935,0.8039841212626521,0.46317358701868133,0.042018685442017874,0.4698480257166263,-0.06534223241016728,0.8014647658446002,0.8835982270362798,0.790490979401381,0.3828078730190447,0.0,0.18860994279384613,3.6623030609916896e-05,-2.045931816101074,95.849609375,4.150390625,0.0,-0.3507233262062073,-0.3024536371231079,-0.9802813529968262,-0.01197456568479538,-0.21343925595283508,-0.18406382203102112,-0.5965685248374939,-0.007287345826625824,68.75,31.25,0.0,-0.052755214273929596,CDP_NEG,120,25795,23.595624600013252,1024,1024,800,0,75,180,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,192,183,95.3125,CDP,1.4524627365104603,20,0.99,1.4524627365104603
65,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,48.42610219999915,0.05281829833984375,0.064453125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7568753103556063,1.0466254699940687,0.47663332908895606,0.03203078480462336,0.49300379103549097,-0.0013098293888621302,1.0467795567175617,0.8699887007660646,0.7587560325660132,0.529508074930815,0.0,0.20714445412158966,5.013169356971048e-05,-4.399864673614502,95.556640625,4.443359375,0.0,-0.33342480659484863,-0.26894575357437134,-0.849068284034729,-0.017921220511198044,-0.2036425769329071,-0.16426131129264832,-0.5185770392417908,-0.01094556599855423,50.78125,49.21875,0.0,-0.0020425166003406048,CDP_NEG,340,25795,48.42574249999598,1024,1024,800,0,75,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,192,189,98.4375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
65,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,27.5060022000107,0.050646305084228516,0.0625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7586575588970131,0.8649511655102057,0.45395636329327504,0.027142189295895822,0.4911779229645436,0.010739876213073717,0.8650398589229875,0.8711369203532054,0.7707207816532998,0.4890819436337637,0.0,0.1770569384098053,3.340368130011484e-05,-2.0890111923217773,99.462890625,0.537109375,0.0,-0.4857020378112793,-0.39513683319091797,-1.2244945764541626,-0.11268386989831924,-0.2946658134460449,-0.23972171545028687,-0.7428766489028931,-0.06836307048797607,55.17578125,44.82421875,0.0,-0.016530606895685196,CDP_NEG,120,25795,27.505647199999657,1024,1024,800,0,75,180,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,192,190,98.95833333333333,CDP,1.460840537792371,20,0.99,1.460840537792371
66,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,201.18527289999474,0.08019876480102539,0.1015625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8426007350940763,0.6151588847861974,0.399624528625166,0.027336149053667772,0.3966865606367653,0.03464256630162246,0.6142588428131803,0.9184222202495518,0.8618556426747295,0.3169077148575133,0.0,0.07235114276409149,0.0034935534931719303,0.07247355580329895,58.447265625,41.552734375,0.0,-0.11059294641017914,-0.036498136818408966,-0.6546051502227783,0.2228815257549286,-0.06634345650672913,-0.021894820034503937,-0.3926902413368225,0.13370411098003387,62.158203125,37.841796875,0.0,-0.028756916522979736,CDP_NEG,45,72321,201.18489950000367,128,128,400,200,200,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,192,188,97.91666666666667,CDP,1.4710406730757069,20,0.99,1.4710406730757069
66,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,211.16181069999584,0.06866025924682617,0.083984375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7163523502647383,0.9804371217762526,0.4933449247373635,0.02690327591645833,0.5324725826225497,-0.02271076902386029,0.9803824880437318,0.8493694822594204,0.7810296344643047,0.47281907474104096,0.0,0.09467159956693649,0.00937257893383503,0.0950000137090683,76.708984375,23.291015625,0.0,-0.22937241196632385,-0.16547292470932007,-0.8774744272232056,0.33882713317871094,-0.13946303725242615,-0.10061086714267731,-0.5335221290588379,0.2060137242078781,45.80078125,54.19921875,0.0,0.007196013815701008,CDP_NEG,25,72321,211.16145990000223,128,128,400,200,200,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,192,181,94.27083333333333,CDP,1.4510426770894138,20,0.99,1.4510426770894138
66,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,208.14094409999961,0.07215309143066406,0.080078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7773486123096696,0.8072847026319784,0.4548964083993009,0.0421911839860385,0.4717768842588318,-0.09595773182026729,0.8017017829824357,0.883616604855401,0.7658903144870539,0.4048144065098867,0.0,0.09195907413959503,0.0009962510084733367,0.09199398010969162,80.224609375,19.775390625,0.0,-0.18299469351768494,-0.14219620823860168,-0.6381195783615112,0.12326639890670776,-0.11136484146118164,-0.08653615415096283,-0.3883395791053772,0.0750160664319992,55.224609375,44.775390625,0.0,-0.010411258786916733,CDP_NEG,40,72321,208.14058870000008,128,128,400,200,200,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,192,183,95.3125,CDP,1.4524627365104603,20,0.99,1.4524627365104603
66,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,204.34354850000818,0.07593584060668945,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7535701982364176,1.053715530160477,0.47434935260591443,0.03224776805025691,0.49634350198360006,-0.01869774460739829,1.053705556512974,0.8685777297125344,0.7301772902019567,0.5750030093484336,0.0,0.09731894731521606,0.012267325073480606,0.09774879366159439,71.19140625,28.80859375,0.0,-0.07183478027582169,-0.07293832302093506,-0.4634619653224945,0.2873130142688751,-0.04387381672859192,-0.04454781860113144,-0.283064067363739,0.17547933757305145,60.83984375,39.16015625,0.0,-0.018157560378313065,CDP_NEG,70,72321,204.34320730000036,128,128,400,200,200,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,192,189,98.4375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
66,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,204.04484869999578,0.07080078125,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7524705452873329,0.875967876869093,0.46894344711426517,0.027487893975008875,0.49743395870266105,-0.000798454461226189,0.8761248771151954,0.8674529403719712,0.7507719166737569,0.5191626545185698,0.0,0.08818961679935455,0.0028039179742336273,0.08828786760568619,72.314453125,27.685546875,0.0,-0.11213366687297821,-0.07903537154197693,-0.47991541028022766,0.13573643565177917,-0.06802928447723389,-0.04794919490814209,-0.2911551594734192,0.08234861493110657,47.900390625,52.099609375,0.0,0.006063088774681091,CDP_NEG,45,72321,204.04449519999616,128,128,400,200,200,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,192,190,98.95833333333333,CDP,1.460840537792371,20,0.99,1.460840537792371
67,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,464.1879184999998,0.07664346694946289,0.095703125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8589219828356645,0.5823923002694518,0.38430289186050814,0.025880082563397258,0.37555695650160065,0.027400811316814117,0.5818195113466197,0.9281133332429841,0.9045300554154156,0.22247094384013955,0.0,0.0667707547545433,0.0002895747311413288,0.0667777955532074,82.666015625,17.333984375,0.0,-0.07743701338768005,-0.04290395230054855,-0.32408279180526733,0.04322328418493271,-0.04645358771085739,-0.025737598538398743,-0.19441363215446472,0.02592916041612625,60.595703125,39.404296875,0.0,-0.02081282064318657,CDP_NEG,350,90529,464.1875671000016,128,128,700,350,350,410,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,448,444,99.10714285714286,CDP,1.4710406730757069,20,0.99,1.4710406730757069
67,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,422.5450583000056,0.0667414665222168,0.076171875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7243352738359716,0.9665420443753255,0.47059844288702574,0.026521993840438574,0.5249262060267639,-0.060790844804917775,0.9648335551588688,0.8520947855269676,0.747618196703809,0.510349068354147,0.0,0.09082499146461487,0.0006665496621280909,0.09084119647741318,80.126953125,19.873046875,0.0,-0.07779109477996826,-0.05002480745315552,-0.28089970350265503,0.04120992496609688,-0.047298554331064224,-0.030416090041399002,-0.17079266905784607,0.025056462734937668,47.216796875,52.783203125,0.0,0.003993301652371883,CDP_NEG,290,90529,422.54467660000955,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,448,422,94.19642857142857,CDP,1.4510426770894138,20,0.99,1.4510426770894138
67,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,410.573426700008,0.0708308219909668,0.076171875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7749411918972191,0.8116373555520191,0.4577775134806748,0.04241866702836306,0.474320573029574,-0.04740079708073904,0.8103939238128914,0.8814906533527285,0.8090150836681842,0.3611253377126033,0.0,0.08851955831050873,0.0004889441188424826,0.08853144943714142,83.30078125,16.69921875,0.0,-0.12877336144447327,-0.08704319596290588,-0.460786372423172,0.07257386296987534,-0.0783674344420433,-0.05297175794839859,-0.2804201543331146,0.04416617751121521,61.279296875,38.720703125,0.0,-0.014719336293637753,CDP_NEG,190,90529,410.5729244999966,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,448,432,96.42857142857143,CDP,1.4524627365104603,20,0.99,1.4524627365104603
67,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,407.64468480000505,0.0736703872680664,0.095703125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7493843637987561,1.062627005714482,0.46673915596518234,0.032520493646896194,0.5005411747498375,-0.014660797453062764,1.0626831250390265,0.865697467906984,0.7492647135114723,0.5370412025119891,0.0,0.09313888847827911,0.00013439639587886631,0.09314215928316116,79.443359375,20.556640625,0.0,-0.0763259083032608,-0.04066905379295349,-0.29320645332336426,0.028877414762973785,-0.0466168150305748,-0.02483903244137764,-0.17907880246639252,0.01763717271387577,59.765625,40.234375,0.0,-0.014425992034375668,CDP_NEG,300,90529,407.64427380000416,128,128,700,350,350,360,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,448,442,98.66071428571429,CDP,1.4666426917497317,20,0.99,1.4666426917497317
67,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,410.16928740000003,0.06966304779052734,0.076171875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7535646005723509,0.8740298881280416,0.4549685918831654,0.027427079839644476,0.4963334372830537,0.03150285967643575,0.8736188852587564,0.8691270376666538,0.7890099406163195,0.47168850728358763,0.0,0.08160766959190369,0.00017211755039170384,0.08161185681819916,84.033203125,15.966796875,0.0,-0.10624431073665619,-0.06329934298992157,-0.4318437874317169,0.0399678498506546,-0.06445632129907608,-0.038402456790208817,-0.26199108362197876,0.024247702211141586,55.76171875,44.23828125,0.0,-0.006561783608049154,CDP_NEG,245,90529,410.16893510000955,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,448,446,99.55357142857143,CDP,1.460840537792371,20,0.99,1.460840537792371
68,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,455.8258638999978,0.08513116836547852,0.08984375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8553972369852609,0.5896227700270492,0.37706472470722113,0.026201386870154393,0.38021954083690834,0.00975767479013441,0.5896151460472522,0.9250792276276364,0.8726966867119824,0.2698717274567353,0.0,0.06686091423034668,0.006814519874751568,0.0671922117471695,57.32421875,42.67578125,0.0,-0.05155947059392929,-0.024889390915632248,-0.5156795978546143,0.27203604578971863,-0.030929945409297943,-0.014930864796042442,-0.3093504011631012,0.16319136321544647,60.3515625,39.6484375,0.0,-0.022817889228463173,CDP_NEG,40,103777,455.8255149000033,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,448,444,99.10714285714286,CDP,1.4710406730757069,20,0.99,1.4710406730757069
68,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,495.9803222999908,0.07335329055786133,0.08984375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7261852379164617,0.9632933913948754,0.47239520782319716,0.026432850533286416,0.5231618719311608,-0.04140686853091885,0.9626077069657151,0.8525563020762514,0.7376729053397089,0.5522392347410979,0.0,0.08782638609409332,0.0021265759132802486,0.08792977035045624,82.91015625,17.08984375,0.0,-0.06304754316806793,-0.04228384047746658,-0.244410902261734,0.05551338940858841,-0.03833417221903801,-0.025709427893161774,-0.14860674738883972,0.03375325724482536,43.408203125,56.591796875,0.0,0.009037547744810581,CDP_NEG,170,103777,495.97993249999126,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,448,422,94.19642857142857,CDP,1.4510426770894138,20,0.99,1.4510426770894138
