trial_number,state,objective,failure_reason,R2_min,config_hash,config_source,objective_definition,config_json,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_std,RMSE_mean,active_cdp_pcd_mean,active_cdp_pcd_min,active_cdp_violation_max,bias_abs_mean,parameter_count,physics_admissible,physics_level,training_time_s,val_data_loss,val_physics_loss,val_total_loss
33,COMPLETE,0.723632135760412,,0.7202565744303108,e871a8d43cbb7cae621af7f74ffb6da5202dc41f9d14c67d8aabdf50a1479399,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[256,64,256,48,64],""huber_delta"":0.5712195286184147,""lambda_phys"":0.001147064177409419,""learning_rate"":0.0002959142011706143,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":600,""name"":""TRIAL_0033_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":512,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.11221364582656204,""use_lbfgs"":false,""weight_decay"":0.0}",0.45620734815433234,0.49292273453278296,0.7547681280541909,0.7344021887771739,0.043192783363457554,0.8928504662436362,43.779296875,37.158203125,62.841796875,0.044918776244852326,51185.0,False,C,1708.1222504000107,0.07594302371144294,0.04045249968767166,0.07598942741751671
34,COMPLETE,0.7264774953128135,,0.711950579382036,c9cc7dced1b78884a15523ad6e30094ab3b345d2954bee0688a76fa81dd8bca4,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""silu"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,256,96,96],""huber_delta"":1.0,""lambda_phys"":0.0062312023527717215,""learning_rate"":0.00029580239862120165,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":800,""name"":""TRIAL_0034_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.25,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":256,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.05620770039973273,""use_lbfgs"":false,""weight_decay"":0.0}",0.45841558746091976,0.4787796615694707,0.7681416691510758,0.7569923044613146,0.04604710569909925,0.8664525188245997,68.896484375,59.5703125,40.4296875,0.04381514432177179,55521.0,False,C,2952.9089642000035,0.18229348659515382,0.00973777803592384,0.1823541671037674
35,COMPLETE,0.688894445554952,,0.6784957742357649,75a98372c9e055de59ec1a7ec157fdc89a6e20a587f0dddb11ad20bc3c37a3c9,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.15,""fourier_dim"":8,""fourier_scale"":0.09160256858160631,""gradient_clip"":10.0,""hidden_widths"":[160,32,128,32,160],""huber_delta"":0.26571574145295823,""lambda_phys"":0.0004587867107176988,""learning_rate"":0.003062299652611503,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":600,""name"":""TRIAL_0035_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.04558734032370851,""use_lbfgs"":false,""weight_decay"":0.0}",0.5247695583207344,0.5239634933969077,0.723306784539599,0.7135463095490656,0.045975903051864594,0.9468068301505657,75.771484375,71.484375,28.515625,0.05633207196617197,21665.0,False,C,965.508958099992,0.06458375453948975,0.06844281740486621,0.06461515352129936
36,COMPLETE,0.7317116006369848,,0.7253103900556563,635dfc5cbcd257d17a25250254c82e6d88607ad48dfe579737d23682e20990c7,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[64,64,160,48,48,96],""huber_delta"":1.0,""lambda_phys"":0.009668090885209285,""learning_rate"":0.00037256589685894447,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":600,""name"":""TRIAL_0036_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":64,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.15086316417601092,""use_lbfgs"":false,""weight_decay"":0.0}",0.4450656523896339,0.47882630769628615,0.7682285423557141,0.747107880039865,0.044298516439399464,0.8670721355749261,53.076171875,34.619140625,65.380859375,0.030444526629400025,30081.0,False,C,2155.015643100007,0.17740244865417482,0.0083944839425385,0.17748360633850097
37,COMPLETE,0.7276048156751488,,0.7200205158124662,21c835ba1ef56d6a3c805421c6177bebfad68cc5a5088d0d110fe01d1ad106cb,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[64,96,256,48,48],""huber_delta"":1.0,""lambda_phys"":0.008935416715693407,""learning_rate"":0.000239023784006481,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":800,""name"":""TRIAL_0037_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":64,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.1782437503495931,""use_lbfgs"":false,""weight_decay"":0.0}",0.4487376153218374,0.4806273734690116,0.7662782200009254,0.7453428051392175,0.046381573541887024,0.8707615805493777,64.43359375,42.724609375,57.275390625,0.03130701574504695,46449.0,False,C,2329.8503311999957,0.17783116400241852,0.01341648418456316,0.17795104384422303
38,COMPLETE,0.7242774083340312,,0.7118103206151274,5ca5837940519625eea2f1fc07749051fa5f8939fb7dbb12b5ab7134902753e2,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[64,96,256,48,48],""huber_delta"":1.0,""lambda_phys"":0.017365436348979912,""learning_rate"":0.0002092025981379351,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":800,""name"":""TRIAL_0038_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.09369680269524897,""use_lbfgs"":false,""weight_decay"":0.0}",0.45374402129347563,0.47837335964886496,0.7680095238045525,0.7512159496589608,0.049745213131887046,0.8668844107565997,72.763671875,63.037109375,36.962890625,0.05645887221763779,46449.0,False,C,2373.3219073999935,0.1802115648984909,0.005276152258738875,0.1803031861782074
39,PRUNED,0.6532864531099675,PRUNED: median_pruner_after_two_folds,,f302f22ad737ed432870a3b50a9a9b8b9ef45ac036e82fb044ef5dd74e2675b8,OPTUNA_AUTONOMOUS_R5,,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[160,96,64,48,48],""huber_delta"":0.9244369459787385,""lambda_phys"":0.01386520964120688,""learning_rate"":0.0001615379049250945,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0039_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.14899933211410912,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,
40,COMPLETE,0.7143058741362533,,0.7051142438512024,1b4abbb6afaa151a795be3fb2f8eef9e8c116381ea4dd7920ecb2551166b4405,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,128,160,256,48],""huber_delta"":1.0,""lambda_phys"":0.014552611110262318,""learning_rate"":0.0013272262515312567,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0040_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.024951603434837915,""use_lbfgs"":false,""weight_decay"":0.0005452035540553092}",0.4778780237295702,0.48911699688579874,0.7576865413564038,0.7349984363938946,0.05030857228276777,0.8864134805768071,69.345703125,57.373046875,42.626953125,0.05609688371317665,78785.0,False,C,606.856667199987,0.19267928898334502,0.027007771842181682,0.1930723249912262
41,COMPLETE,0.7008510151371978,,0.679130735637695,7081fe2630a01a8de73494bb79664682119dc18ed66a04fffd08bcf0cf6cf4ef,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":1.0,""hidden_widths"":[64,96,128,64,48,96],""huber_delta"":0.9072930379048728,""lambda_phys"":0.008108699312257406,""learning_rate"":0.0008978333173059667,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":700,""name"":""TRIAL_0041_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.057206996971234665,""use_lbfgs"":false,""weight_decay"":0.0}",0.47286162449189284,0.48966405269351226,0.7563007272036014,0.745155573382035,0.05804170980389799,0.8881531939409028,70.48828125,63.671875,36.328125,0.04634680748674498,35473.0,False,C,267.743023300005,0.08868948817253113,0.04382842108607292,0.08904487788677215
42,COMPLETE,0.7144280624529443,,0.6993701880895081,d07f65bbe9b466cacb69c740d6b796a09cb023f5efc8d9747685d675354232d8,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""softplus"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,48,256,48],""huber_delta"":1.0,""lambda_phys"":0.0022695861987724305,""learning_rate"":0.0009218481145757553,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":600,""name"":""TRIAL_0042_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.25,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":512,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.06507888157742085,""use_lbfgs"":false,""weight_decay"":0.0}",0.47062158526002146,0.4885416766965033,0.7587694868009109,0.7453287207562469,0.04669615307725683,0.8840799623829178,75.341796875,63.037109375,36.962890625,0.04804892966488518,28689.0,False,C,1866.2180651999952,0.1890142023563385,0.005818278808146715,0.18902740478515626
43,COMPLETE,0.7179494566642042,,0.7102561017127262,0dc32670ea03fc98e8ef89faec62f9eca44af597cbece88d931aa6a89397570a,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":32,""fourier_scale"":0.07532486938222455,""gradient_clip"":10.0,""hidden_widths"":[160,128,256,48,128,96],""huber_delta"":1.0,""lambda_phys"":0.004254848186303857,""learning_rate"":0.0008187708679909841,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":600,""name"":""TRIAL_0043_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":512,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.1437825903010561,""use_lbfgs"":false,""weight_decay"":0.0}",0.4856528893034728,0.49337697798649083,0.7542178870152197,0.7362997429730959,0.04515915956882247,0.8927339617880546,57.3046875,47.36328125,52.63671875,0.04167721498801792,95121.0,False,C,569.9329353999929,0.2050139933824539,0.03526455797255039,0.20516403615474701
44,COMPLETE,0.7261971859356633,,0.7206162075801583,eb60ef5149576e22d5fe60f2d82bfa2c78c2ccd5043924984acb9b3c0c5f7c32,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,64,256,48,32,48],""huber_delta"":1.0,""lambda_phys"":0.0027122050679974563,""learning_rate"":0.00030848240021704533,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":150,""name"":""TRIAL_0044_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":64,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.10761023647363789,""use_lbfgs"":false,""weight_decay"":0.0}",0.45215724126317214,0.487273026183855,0.7602787680569733,0.740397524976975,0.04319672911221458,0.8823725675737435,47.44140625,44.62890625,55.37109375,0.05106718987743862,34609.0,False,C,952.885655399994,0.18073869049549102,0.012544908560812473,0.18077271282672883
45,COMPLETE,0.731068023233865,,0.7197199169709294,01e1416c95585407d07a0912c0fcc669e5a37668a4bab625ab83edb67b7bbc49,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,256,32,192],""huber_delta"":1.0,""lambda_phys"":0.023606201999556476,""learning_rate"":0.0003030853276442139,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0045_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.1657532329296569,""use_lbfgs"":false,""weight_decay"":0.0}",0.4574258174266542,0.4791654451457781,0.7681395051210751,0.7556450572785566,0.04271394644367082,0.8676774402523033,65.166015625,43.212890625,56.787109375,0.03507831543152225,36193.0,False,C,419.6480608999991,0.18414798080921174,0.009017599606886506,0.18436085283756257
46,COMPLETE,0.7348726948927885,,0.7299275360713129,22f494519533a0406aa4bbf58884c8ca411283320a7d97c50d7ed4c272ea33ee,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[64,128,256,32,192,128],""huber_delta"":1.5374167274961168,""lambda_phys"":0.05660535696382337,""learning_rate"":0.0003070753593063965,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":800,""name"":""TRIAL_0046_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":64,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.14968632405450763,""use_lbfgs"":false,""weight_decay"":2.1695094488905183e-05}",0.44419041994224673,0.4764617098800484,0.7704282924734827,0.7477203710111391,0.04442767300689312,0.8630611113069036,70.185546875,50.830078125,49.169921875,0.03746844804032994,81377.0,False,C,2512.8093493000197,0.08395651429891586,0.0026044819431263024,0.08410394191741943
47,COMPLETE,0.7257219614282795,,0.7111694574844051,f59d28cd2a7c2ea753cb561052be77690ba98e776a6bc9eb8eef220ff08549c8,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.25,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,32,32],""huber_delta"":1.0,""lambda_phys"":0.12144614034207082,""learning_rate"":0.0005149734367110519,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0047_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":64,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.11104229546909941,""use_lbfgs"":false,""weight_decay"":0.0}",0.4608113895365218,0.4796852587437326,0.7674405330658287,0.7560081392773933,0.04526208152164468,0.869018976584069,78.173828125,52.24609375,47.75390625,0.040048061081753156,7969.0,False,C,232.81986229999166,0.18571283519268036,0.0014200807687302585,0.18588530123233796
48,PRUNED,0.4534425014269831,PRUNED: median_pruner_after_two_folds,,60b28b27467a84eb8fa52bf5ff9886ca4eca7d3f69ee59d7c644ff9d4a055c6a,OPTUNA_AUTONOMOUS_R5,,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.03,""fourier_dim"":16,""fourier_scale"":0.0485348973682065,""gradient_clip"":5.0,""hidden_widths"":[32,32,256,32,192,128],""huber_delta"":1.5256075546123586,""lambda_phys"":0.07471130599866178,""learning_rate"":0.0009353424455458858,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":700,""name"":""TRIAL_0048_CDP_NEG"",""nonnegative_output"":""softplus_output"",""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.03347503194055655,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,
49,COMPLETE,0.7341049645380788,,0.7275214353685155,eb4e2d3da86bc481bc31f4e2384267ecd6fa269ae937581852c12c28001aaa2b,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":1.0,""hidden_widths"":[64,128,192,32,192,64],""huber_delta"":1.6287717916890891,""lambda_phys"":0.06288377414057841,""learning_rate"":0.0003883433812037994,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":800,""name"":""TRIAL_0049_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":512,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.07351197224632511,""use_lbfgs"":false,""weight_decay"":1.0885816249931491e-05}",0.44388257419285415,0.4783609252244679,0.7689355843028847,0.7496510104803574,0.041967582574261926,0.8660284772293476,80.5078125,75.09765625,24.90234375,0.052249370737148235,58657.0,False,C,2572.335658700016,0.08484683334827423,0.0005694392428267747,0.08488264083862304
50,COMPLETE,0.7225505910646516,,0.7109394904730422,09ee03c9d20fe9981f7a2fc76465d7fea408fdf1bc65fc87e081d85a3688daca,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,192,192,192,192,64],""huber_delta"":1.0,""lambda_phys"":0.11791136763387804,""learning_rate"":0.0002730744900575,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0050_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.1690801498681365,""use_lbfgs"":false,""weight_decay"":0.0}",0.46884548312663143,0.48569181430813957,0.7617839420049044,0.7473013280876748,0.043818958459665665,0.8787757182512148,95.83984375,89.6484375,10.3515625,0.03739246899262785,136705.0,False,C,252.584657600004,0.18847448825836183,0.02704524714499712,0.19166343212127684
