TIT,predicted_NOX_mg_m3,knn_distance,knn_threshold,within_dev_knn_support
1092.0226890756303,73.00322,0.45038302566652155,1.4339744963113417,True
1092.4714285714285,73.32355,0.46084075640870586,1.4339744963113417,True
1092.9201680672268,73.668076,0.47174577472226153,1.4339744963113417,True
1093.3689075630252,74.02304,0.48368251282926605,1.4339744963113417,True
1093.8176470588235,74.39709,0.4965765746719389,1.4339744963113417,True
1094.2663865546217,74.786446,0.5101193676398177,1.4339744963113417,True
1094.7151260504202,75.190674,0.5230898698044908,1.4339744963113417,True
1095.1638655462184,75.6082,0.5387412305523727,1.4339744963113417,True
1095.6126050420166,76.04759,0.5550639955443444,1.4339744963113417,True
1096.061344537815,76.51186,0.5720006895535974,1.4339744963113417,True
1096.5100840336133,76.998566,0.5894983991475143,1.4339744963113417,True
1096.9588235294116,77.512764,0.6068628313030258,1.4339744963113417,True
1097.40756302521,78.04687,0.6250882558510283,1.4339744963113417,True
1097.8563025210083,78.613594,0.6393040221659704,1.4339744963113417,True
1098.3050420168067,79.206985,0.6541549984215254,1.4339744963113417,True
1098.753781512605,79.82546,0.6708319869735168,1.4339744963113417,True
1099.2025210084032,80.47531,0.6896845984431588,1.4339744963113417,True
1099.6512605042017,81.140175,0.7062956578671199,1.4339744963113417,True
1100.1,81.86628,0.726052339850568,1.4339744963113417,True
