schema_version,campaign_contract_sha256,status,candidate,trial_number,config_hash,strategy,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_tit_mean,g_star_tit_median,g_star_tit_q05,g_star_tit_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_tit_delta_x,physical_scale_nox_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,0,21,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,13876,180.55888940000293,0.1103873252868652,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8065659954796327,4.670625776221978,3.1300723845996554,0.0604791809113461,0.4397567848446061,1.2237989571359422,4.50800415458512,0.9054560427987836,0.8179289541101553,12.359702099338431,0.0,0.0755488574504852,0.0002028653689194,0.0755725502967834,99.755859375,0.244140625,0.0,0.6079949140548706,0.4915386736392975,0.1516410708427429,1.4459316730499268,0.897070050239563,0.7252439260482788,0.2237397879362106,2.133409261703491,79.1015625,20.8984375,0.0,-1.8131248950958248,TIT_INC,260,60993,180.5578243999989,512,512,400,0,75,320,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1536,1530,99.609375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,1,21,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,16280,120.30620669999917,0.1027808189392089,0.107421875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8354153964287332,4.11812391299696,2.9789034655305,0.0543144834709276,0.4056040274999377,-0.2104449109966252,4.113617892715622,0.9148683375853952,0.8061097712812231,12.682022792709237,0.0,0.0564290843904018,0.0074719516560435,0.0573017373681068,98.095703125,1.904296875,0.0,0.7820003032684326,0.6589776873588562,0.0829923152923584,1.971283316612244,1.1314212083816528,0.9534283876419068,0.1200757324695587,2.8521108627319336,92.724609375,7.275390625,0.0,-3.6413979530334473,TIT_INC,140,60993,120.30576819999987,512,512,400,0,75,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,1536,1514,98.56770833333331,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,2,21,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,6072,74.4679830999994,0.1052346229553222,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8390231927429822,4.309246091892492,3.002142643060337,0.0517179876202521,0.4011489035616407,0.2513854336671802,4.302660728937879,0.9163557647945094,0.8289872661697204,10.784384311265695,0.0,0.0647077858448028,0.0006539647001773,0.0647841617465019,99.70703125,0.29296875,0.0,1.0190449953079224,1.0126272439956665,0.1834158599376678,2.0868968963623047,1.502589464187622,1.493126392364502,0.2704480588436126,3.077144861221313,99.853515625,0.146484375,0.0,-6.684050559997559,TIT_INC,65,60993,74.46758649999902,512,512,400,0,75,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,1536,1532,99.73958333333331,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,3,21,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,6072,176.8159197999994,0.1077480316162109,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8120852564138061,4.896367915003286,3.324587126249532,0.0531434069732101,0.4334271923343044,0.3889964708529763,4.88161376312781,0.90447540536517,0.7553828272565031,16.060563023474497,0.0,0.0819273516535759,0.0021653976291418,0.0821802467107772,99.462890625,0.537109375,0.0,0.7050541639328003,0.5193049907684326,0.123757354915142,1.988243579864502,1.0517746210098269,0.7746806144714355,0.1846167892217636,2.9659905433654785,87.40234375,12.59765625,0.0,-2.188392639160156,TIT_INC,280,60993,176.81548739999926,512,512,400,0,75,340,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,1536,1526,99.34895833333331,TIT,1.4666428059277477,20,0.99,1.4666428059277477
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,4,21,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,16280,59.53972440000143,0.10516357421875,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6547706392793223,6.151848131008256,3.995058896897853,0.082145117743182,0.5874566842938875,-1.0148963585667226,6.068644776065126,0.8152725050870433,0.6829481959450687,19.900748428665803,0.0,0.1235613748431205,0.0037688268348574,0.1240015402436256,98.73046875,1.26953125,0.0,1.0393736362457275,1.0197272300720217,0.2157436162233352,1.910377025604248,1.520660161972046,1.4919164180755615,0.3156446516513824,2.794985771179199,98.73046875,1.26953125,0.0,-8.10873794555664,TIT_INC,40,60993,59.53931080000257,512,512,400,0,75,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.70400238037109,1536,1529,99.54427083333331,TIT,1.460840509680585,20,0.99,1.460840509680585
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,16280,168.80394100000194,0.110386848449707,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8075412477373258,4.6588367574241385,3.045937609104884,0.0603265268057075,0.4386468048865877,1.2924381920269556,4.476531416723801,0.9069022811740698,0.8323603365949281,11.545683266478578,0.0,0.0744664520025253,0.0002910922921728,0.074500449001789,99.658203125,0.341796875,0.0,0.6971462965011597,0.5616663098335266,0.1820548921823501,1.6844596862792969,1.0286089181900024,0.8287141919136047,0.2686140835285187,2.485346794128418,94.3359375,5.6640625,0.0,-2.855503797531128,TIT_INC,240,60993,168.80350299999918,512,512,400,0,75,300,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1536,1520,98.95833333333331,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,13876,134.00557359999948,0.1027808189392089,0.109375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8367870169319425,4.100928134091503,2.887006727205653,0.05408768605811,0.403910373465381,-0.9668245575054972,3.9861783233812313,0.919707313211586,0.8474241327388229,9.178500733139916,0.0,0.0557818561792373,0.0096877049654722,0.056913286447525,98.14453125,1.85546875,0.0,0.703741729259491,0.6106792688369751,0.0871672108769416,1.614951491355896,1.0181941986083984,0.8835487365722656,0.1261160969734192,2.336559534072876,90.0390625,9.9609375,0.0,-3.0849757194519043,TIT_INC,165,60993,134.0051348999987,512,512,400,0,75,225,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,1536,1521,99.0234375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,6072,111.94996880000326,0.1052346229553222,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8479592960561075,4.187931577146976,2.868085369676435,0.0502620154065579,0.3898557020274243,0.5147357374346223,4.15690610785935,0.9220999598943056,0.8534900552786341,9.538561324824457,0.0,0.061027206480503,0.0040500219911336,0.061500210314989,99.755859375,0.244140625,0.0,0.8428359031677246,0.6849918961524963,0.2023980170488357,2.0834310054779053,1.2427678108215332,1.0100257396697998,0.2984374165534973,3.0720343589782715,98.6328125,1.3671875,0.0,-3.767402410507202,TIT_INC,130,60993,111.9495603000032,512,512,400,0,75,190,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,1536,1525,99.28385416666669,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,6072,96.57705870000063,0.1077480316162109,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8080756827893847,4.948329578710567,3.435673312062729,0.0537073800833475,0.4380268462820104,0.3336653087081977,4.937797968817373,0.9045818639908229,0.7309397590183634,17.571193753326366,0.0,0.0837488174438476,0.0016792621463537,0.0839449390769004,99.51171875,0.48828125,0.0,0.7874559164047241,0.6226820945739746,0.1483762860298156,2.009605646133423,1.1746985912322998,0.9288948774337769,0.2213424444198608,2.9978575706481934,97.16796875,2.83203125,0.0,-3.217325687408448,TIT_INC,130,60993,96.57665040000212,512,512,400,0,75,190,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,1536,1525,99.28385416666669,TIT,1.4666428059277477,20,0.99,1.4666428059277477
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,13876,70.66911999999866,0.10516357421875,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7047481208906841,5.689159094336353,3.6583456020245606,0.0759668694206468,0.5432732516807908,-0.0983249140881944,5.689331245826334,0.8405883400802648,0.7417776539840794,16.93638927558131,0.0,0.105846956372261,0.0091207614168524,0.1069121733307838,98.486328125,1.513671875,0.0,0.9102864861488342,0.7127143740653992,0.1378865838050842,2.290498733520508,1.3317985534667969,1.0427398681640625,0.201735571026802,3.351124286651612,96.875,3.125,0.0,-4.624509811401367,TIT_INC,80,60993,70.66871360000005,512,512,400,0,75,140,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.70400238037109,1536,1528,99.47916666666669,TIT,1.460840509680585,20,0.99,1.460840509680585
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,0,84,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,16280,154.84460399999807,0.110386848449707,0.126953125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8172980681193306,4.539209529259998,2.9707963523410617,0.0587774930957291,0.4273834565136236,1.0196579429838393,4.423751167834018,0.9092952524350524,0.8425835977774215,10.64762377125285,0.0,0.0711729601025581,0.0001660334237385,0.0711923539638519,99.755859375,0.244140625,0.0,0.6613342761993408,0.5272241830825806,0.2154222428798675,1.5785765647888184,0.9757699966430664,0.7778962850570679,0.3178461492061615,2.3291211128234863,92.724609375,7.275390625,0.0,-2.189772129058838,TIT_INC,215,60993,154.84417400000166,512,512,400,0,75,275,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1536,1515,98.6328125,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,1,84,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,13876,132.42839249999815,0.1027812957763671,0.109375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8263714527754156,4.229756564519648,2.999146826413213,0.0557868213446883,0.4165989985145781,-0.9776587632237648,4.116093690103267,0.9141590657451448,0.8414142900093029,9.567282866041138,0.0,0.0595229566097259,0.0105169815942645,0.060751236975193,98.388671875,1.611328125,0.0,0.5796791315078735,0.4862843155860901,0.0901707038283348,1.4799803495407104,0.8386969566345215,0.703570544719696,0.130461648106575,2.141279458999634,95.8984375,4.1015625,0.0,-2.947556972503662,TIT_INC,160,60993,132.42795090000072,512,512,400,0,75,220,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,1536,1523,99.15364583333331,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,2,84,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,6072,104.079330499997,0.105234146118164,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8552637148610966,4.086093992447597,2.805341255765001,0.0490397981480291,0.3803756132665662,0.1222085017783969,4.0849812740743,0.9257677034228448,0.8194107076179096,11.245045797945108,0.0,0.058048378676176,2.021004183916375e-05,0.0580507405102252,99.951171875,0.048828125,0.0,0.7847306728363037,0.6295070052146912,0.1917045712471008,2.0098228454589844,1.15709125995636,0.9282127618789672,0.2826698124408722,2.963498830795288,95.166015625,4.833984375,0.0,-2.855524063110352,TIT_INC,115,60993,104.0782274000012,512,512,400,0,75,175,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,1536,1518,98.828125,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,3,84,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,6072,100.29574599999978,0.1077475547790527,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8187494644522674,4.808761797678984,3.268455396992598,0.0521925618514532,0.4256722862238316,0.1650860152254446,4.806638544079739,0.9059113789258566,0.7831883557122474,14.055272361225304,0.0,0.078988067805767,6.85870909364894e-05,0.0789960771799087,99.853515625,0.146484375,0.0,0.7479338645935059,0.5553199052810669,0.1551865637302398,2.0187137126922607,1.1157410144805908,0.8284063339233398,0.2315017580986023,3.0114448070526123,96.044921875,3.955078125,0.0,-2.993781089782715,TIT_INC,150,60993,100.29536480000024,512,512,400,0,75,210,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,1536,1518,98.828125,TIT,1.4666428059277477,20,0.99,1.4666428059277477
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0084_TIT_INC,84,b0958ec2e4c2fc1f8f040b6ca499671a0cc4cb45589f26832629efc87c8a70d6,FO_ONLY,4,84,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,13876,77.52205849999882,0.1051630973815918,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7263690513124859,5.476894201910032,3.595097732269901,0.0731325139213269,0.5230035006659314,-0.0772171965960798,5.477333647933332,0.8528581965839527,0.7011680898461478,19.636476287971675,0.0,0.0971981361508369,0.0078180553391575,0.0981112122535705,97.8515625,2.1484375,0.0,0.7078256607055664,0.6154377460479736,0.0907591506838798,1.6849067211151123,1.0355874300003052,0.9004189968109131,0.1327855736017227,2.4651103019714355,90.576171875,9.423828125,0.0,-2.83011531829834,TIT_INC,115,60993,77.52167199999894,512,512,400,0,75,175,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.70400238037109,1536,1517,98.76302083333331,TIT,1.460840509680585,20,0.99,1.460840509680585
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0085_TIT_INC,85,9b19a31b3f1d7e611a13df5ecc1b0c799254e6653ca791a00ded85a1f8f3b50f,FO_ONLY,0,21,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,16280,114.58360209999957,0.1153192520141601,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7916070920675436,4.847860651421659,3.2445975911049616,0.0627741667643279,0.4564441074035956,1.3067619999249775,4.66899695879789,0.8998608618716695,0.8590430793585437,9.928026341077048,0.0,0.0809809565544128,3.6136937886510623e-09,-13.136590003967283,100.0,0.0,0.0,1.231169819831848,1.1603238582611084,0.6105390787124634,2.129631519317627,1.816537499427796,1.7120074033737185,0.9008238315582277,3.142178535461426,90.72265625,9.27734375,0.0,-5.461427211761475,TIT_INC,40,76291,114.58315289999882,256,256,400,0,75,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1536,1530,99.609375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0085_TIT_INC,85,9b19a31b3f1d7e611a13df5ecc1b0c799254e6653ca791a00ded85a1f8f3b50f,FO_ONLY,1,21,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,6072,140.20416240000122,0.1073417663574218,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8222994174698605,4.279068444208218,3.090326215134186,0.0564372022780576,0.4214558453282819,-0.3198631669388336,4.26800411699957,0.9078693296599738,0.796475428283199,13.213227103304977,0.0,0.060607261955738,1.752178610536781e-11,-18.86971092224121,100.0,0.0,0.0,1.1751387119293213,1.034963607788086,0.6924111247062683,2.093116283416748,1.7002253532409668,1.4974160194396973,1.0018008947372437,3.028382539749145,89.453125,10.546875,0.0,-4.993310928344727,TIT_INC,55,76291,140.20372780000253,256,256,400,0,75,115,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,1536,1514,98.56770833333331,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0085_TIT_INC,85,9b19a31b3f1d7e611a13df5ecc1b0c799254e6653ca791a00ded85a1f8f3b50f,FO_ONLY,2,21,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,13876,125.90580280000358,0.1094646453857421,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8515841536795111,4.137707419603788,2.848030802248573,0.0496592435289102,0.3851803213921288,0.5083608881098216,4.107079022187938,0.9265270055827096,0.9214823151041064,5.344414136056002,0.0,0.0588271431624889,1.8595937290033504e-11,-15.538118362426758,100.0,0.0,0.0,1.2902629375457764,1.1893563270568848,0.7208471298217773,2.234729051589966,1.9025022983551023,1.7537147998809814,1.0628944635391235,3.2951247692108154,89.892578125,10.107421875,0.0,-4.99285888671875,TIT_INC,45,76291,125.9053344999993,256,256,400,0,75,105,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,1536,1532,99.73958333333331,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0085_TIT_INC,85,9b19a31b3f1d7e611a13df5ecc1b0c799254e6653ca791a00ded85a1f8f3b50f,FO_ONLY,3,21,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,16280,123.21610470000088,0.112250804901123,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8098774927182686,4.9250470308775895,3.379717264347579,0.0534546797274225,0.4359658717979005,0.0144331074918152,4.925754813878585,0.9026183869977374,0.7519193285983193,15.907891071570184,0.0,0.0825712159276008,2.518466460225445e-14,-25.21149635314941,100.0,0.0,0.0,1.48572039604187,1.3169574737548828,0.9870681166648864,2.5661628246307373,2.216344356536865,1.964590072631836,1.472472906112671,3.8281099796295166,86.5234375,13.4765625,0.0,-6.931704521179199,TIT_INC,80,76291,123.2156522999976,256,256,400,0,75,140,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,1536,1526,99.34895833333331,TIT,1.4666428059277477,20,0.99,1.4666428059277477
