trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_tit_mean,g_star_tit_median,g_star_tit_q05,g_star_tit_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_tit_delta_x,physical_scale_nox_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
61,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,11868,852.0725123000002,0.10337066650390625,0.115234375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.82058886161826,4.784299032539714,3.176391608336156,0.05192705184361604,0.42350683873395684,0.08650368732543837,4.784224930506068,0.9064984462495228,0.7917849117295271,13.4259457898318,0.0,0.17365750670433044,0.22919368743896484,0.17390714585781097,83.740234375,16.259765625,0.0,0.6221003532409668,0.566752552986145,-0.8863430619239807,2.394993782043457,0.9280270338058472,0.8454611897468567,-1.3222148418426514,3.572766065597534,82.12890625,17.87109375,0.0,-2.6156773567199707,TIT_INC,160,72529,852.0708612999997,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,768,763,99.34895833333333,TIT,1.4666428059277477,20,0.99,1.4666428059277477
61,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,37692,869.0286624,0.10096025466918945,0.11328125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.690887245297992,5.821168978648583,3.6605889632784088,0.07772958645448146,0.5558792340263549,-0.697133042346472,5.780312728694325,0.836982012262997,0.7610008388169411,15.06944357326966,0.0,0.2268659919500351,0.1891191601753235,0.22707198560237885,81.73828125,18.26171875,0.0,0.642195999622345,0.48814892768859863,-0.6278637647628784,2.4727210998535156,0.9395676851272583,0.7141884565353394,-0.9185988306999207,3.6177256107330322,82.861328125,17.138671875,0.0,-3.469113826751709,TIT_INC,55,72529,869.0281713000004,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,768,751,97.78645833333333,TIT,1.460840509680585,20,0.99,1.460840509680585
62,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,2568,43.0620641000005,0.0956273078918457,0.109375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7339391759330451,5.477711136985472,3.7807647046588717,0.07092999925629136,0.5157468727577499,1.5751560472306751,5.247002083073821,0.8694829032869411,0.7627902875544784,16.083472673154795,0.0,0.09782358258962631,6.642187688754575e-09,0.09782358258962631,100.0,0.0,0.0,1.1170570850372314,1.0795562267303467,0.7246770262718201,1.5863195657730103,1.6481692790985107,1.5928382873535156,1.0692293643951416,2.340545415878296,100.0,0.0,0.0,-8.699570655822754,TIT_INC,65,27361,43.061579499999425,512,512,300,75,75,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,2560,2534,98.984375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
62,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,37692,31.165370200000325,0.09063339233398438,0.107421875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7684946870322602,4.8841083356280555,3.321353936681942,0.06441715379871474,0.48104769393281227,-1.2947767689114524,4.710361006766799,0.8859465163363215,0.7745383480560004,13.696989888542024,0.0,0.06924766302108765,9.823363143368624e-06,0.06924767047166824,100.0,0.0,0.0,0.9903761744499207,1.0555709600448608,0.38272354006767273,1.3330739736557007,1.4329054355621338,1.527231216430664,0.5537357330322266,1.9287307262420654,100.0,0.0,0.0,-6.608178615570068,TIT_INC,20,27361,31.165004499999668,512,512,300,75,75,80,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,2560,2536,99.0625,TIT,1.4510427975077411,20,0.99,1.4510427975077411
63,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,37692,85.21793570000045,0.1111593246459961,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7209316620823358,5.610013977156339,4.070732641787756,0.0726431674245729,0.5282036771362014,0.7775101765753731,5.556562996727049,0.8524330793799606,0.7106918173688759,18.472294562973616,0.0,0.25960204005241394,4.181040367257083e-07,0.25960204005241394,100.0,0.0,0.0,1.0777504444122314,1.1278647184371948,0.7830604910850525,1.2400298118591309,1.5901738405227661,1.664115309715271,1.1553716659545898,1.829609990119934,100.0,0.0,0.0,-9.526065826416016,TIT_INC,10,61457,85.21752910000032,128,128,500,50,75,75,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,768,764,99.47916666666667,TIT,1.4710406161479248,20,0.99,1.4710406161479248
63,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2568,90.24753770000007,0.10349130630493164,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7639395690304684,4.931924336584444,3.5198992434002103,0.06504780538872519,0.48575720801655387,0.9177981509643347,4.846804318690775,0.8790831132535047,0.7955858623603398,14.510038900355866,0.0,0.186155766248703,1.8024528571913834e-06,0.186155766248703,100.0,0.0,0.0,1.2075140476226807,1.2528694868087769,0.8426738381385803,1.4058789014816284,1.7470670938491821,1.8126885890960693,1.2192054986953735,2.034067153930664,100.0,0.0,0.0,-12.439703941345215,TIT_INC,10,61457,90.24716230000013,128,128,500,50,75,75,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,768,764,99.47916666666667,TIT,1.4510427975077411,20,0.99,1.4510427975077411
64,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,37692,113.63021949999984,0.10625314712524414,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.18913426786413456,11.580414585682833,9.533423517431531,0.14995292329380958,1.0903390957360728,4.620026583709414,10.620232101335292,0.022779811167447823,0.0009674060787522352,65.72326322102259,0.0,0.5630557537078857,0.08945031464099884,0.5632752180099487,51.46484375,48.53515625,0.0,0.0034440788440406322,0.005011868197470903,-0.2436383217573166,0.24156314134597778,0.005081587936729193,0.007394793443381786,-0.3594777286052704,0.35641589760780334,48.583984375,51.416015625,0.0,0.106574147939682,TIT_INC,1,30113,113.62982220000049,128,128,800,80,80,80,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,768,764,99.47916666666667,TIT,1.4710406161479248,20,0.99,1.4710406161479248
64,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2568,120.41723340000044,0.1014552116394043,0.12109375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,-0.026013599594952863,10.282089173003111,8.229986344875933,0.1356118403021192,1.012707938807145,-1.5354750578095313,10.168954712345865,-0.010756195468375704,-0.0004973363539445168,64.99123792727764,0.0,0.37953513860702515,0.09503291547298431,0.3797682821750641,49.267578125,50.732421875,0.0,-0.0002924783620983362,-0.0027394406497478485,-0.2514919638633728,0.2629114091396332,-0.00042316666804254055,-0.003963503986597061,-0.36386603116989136,0.3803879916667938,50.732421875,49.267578125,0.0,-0.05270567536354065,TIT_INC,1,30113,120.41680120000001,128,128,800,80,80,80,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,768,764,99.47916666666667,TIT,1.4510427975077411,20,0.99,1.4510427975077411
65,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,37692,54.6348066999999,0.1307530403137207,0.140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8272564166522554,4.413769227858969,2.849919381595793,0.05715318683667723,0.41557278567913086,0.944751431071569,4.312008231941894,0.9143578994925142,0.8631677535515545,9.313740776591983,0.0,0.07592639327049255,0.20560531318187714,0.07608690112829208,80.2734375,19.7265625,0.0,0.5010164380073547,0.43173182010650635,-0.9323630928993225,2.1207540035247803,0.7392278909683228,0.6370015144348145,-1.3756611347198486,3.129080295562744,85.107421875,14.892578125,0.0,-2.5925724506378174,TIT_INC,105,104129,54.634345600000415,512,512,400,0,75,165,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,640,624,97.5,TIT,1.4710406161479248,20,0.99,1.4710406161479248
65,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2568,46.668897300000026,0.12001943588256836,0.140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.828019373568815,4.209636250863465,3.0295664712685304,0.05552145185445526,0.4146172999484535,-0.6246461722315574,4.1639195740217225,0.9155211686981469,0.911265801164476,5.2756139917836755,0.0,0.06416994333267212,0.537860095500946,0.06458983570337296,72.509765625,27.490234375,0.0,0.26120662689208984,0.5034606456756592,-2.4026012420654297,2.142587661743164,0.377921462059021,0.7284217476844788,-3.4761545658111572,3.099958896636963,76.123046875,23.876953125,0.0,-2.3166441917419434,TIT_INC,70,104129,46.668410100000074,512,512,400,0,75,130,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,640,639,99.84375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
65,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,2568,80.10439829999996,0.12406587600708008,0.140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8726058369014033,3.8334906356912866,2.5940475744359635,0.04600814551112451,0.3568606973304745,0.2975189371937129,3.8225971890485435,0.9360320189370769,0.9255333804134137,4.8840593833718025,0.0,0.05820761248469353,0.2742457389831543,0.05842170864343643,71.923828125,28.076171875,0.0,0.40627753734588623,0.3731604218482971,-1.0309773683547974,2.237285852432251,0.5990592241287231,0.5502278208732605,-1.520183801651001,3.2988946437835693,79.150390625,20.849609375,0.0,-2.6054272651672363,TIT_INC,120,104129,80.10401140000067,512,512,400,0,75,180,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,640,621,97.03125,TIT,1.4524626095825595,20,0.99,1.4524626095825595
65,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,37692,77.54767460000039,0.12636756896972656,0.140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8302092705001741,4.654259594520478,3.1152905274792233,0.05051565080162159,0.4119957289701861,0.09398005029159595,4.6539993788246505,0.9112550180756044,0.8209504071568312,11.564914731577604,0.0,0.08092053979635239,0.3458612859249115,0.0811905488371849,71.533203125,28.466796875,0.0,0.43980997800827026,0.36873236298561096,-1.3795677423477173,2.7781171798706055,0.6560927629470825,0.5500617027282715,-2.0579898357391357,4.144295692443848,65.380859375,34.619140625,0.0,-1.6600265502929688,TIT_INC,115,104129,77.54726419999952,512,512,400,0,75,175,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,640,623,97.34375,TIT,1.4666428059277477,20,0.99,1.4666428059277477
65,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,33352,58.27800000000025,0.12268400192260742,0.140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6768900416018204,5.951506541461784,3.7101307326349717,0.0794699731180734,0.5683255218505376,-0.3469213617259058,5.942454026984632,0.8272241159113048,0.750020113991589,16.144044571396314,0.0,0.10707950592041016,0.36948972940444946,0.10736795514822006,84.912109375,15.087890625,0.0,0.801138162612915,0.6289516091346741,-2.168653964996338,3.2892401218414307,1.1721086502075195,0.9201904535293579,-3.172858476638794,4.812337398529053,74.951171875,25.048828125,0.0,-2.8768019676208496,TIT_INC,55,104129,58.277113900000586,512,512,400,0,75,115,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,640,634,99.0625,TIT,1.460840509680585,20,0.99,1.460840509680585
66,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,37692,192.54990859999998,0.10461091995239258,0.125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7614015129405505,5.187313588013666,3.505576581235916,0.06716968816695293,0.4884048636606532,1.7048985399897136,4.899744633057512,0.8878555686842495,0.8178961374519824,12.842808827947183,0.0,0.21772809326648712,0.06177540868520737,0.2180539071559906,90.576171875,9.423828125,0.0,0.9651368260383606,0.9592651128768921,-0.2052145153284073,2.219878673553467,1.4240174293518066,1.4153538942337036,-0.30278509855270386,3.275334358215332,97.998046875,2.001953125,0.0,-6.125064373016357,TIT_INC,130,33089,192.54951260000053,128,128,150,15,75,150,MAX_EPOCHS,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,768,764,99.47916666666667,TIT,1.4710406161479248,20,0.99,1.4710406161479248
66,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2568,204.54862609999964,0.100006103515625,0.103515625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7970564665280537,4.572907495549848,3.3801585298006227,0.06031268456911701,0.4503967672575085,-1.2943070745792518,4.386847879400172,0.9020107683592952,0.8294802963862697,10.044169269549226,0.0,0.15170331299304962,0.282529354095459,0.15319345891475677,78.02734375,21.97265625,0.0,0.7621026635169983,0.9367127418518066,-1.1818971633911133,2.2855374813079834,1.102632761001587,1.3552637100219727,-1.7100037336349487,3.3067831993103027,87.109375,12.890625,0.0,-5.174935817718506,TIT_INC,135,33089,204.54822650000006,128,128,150,15,75,150,MAX_EPOCHS,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,768,764,99.47916666666667,TIT,1.4510427975077411,20,0.99,1.4510427975077411
67,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,37692,62.020025600000736,0.10470771789550781,0.12109375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8112693036506686,4.61349369619615,3.0299347544473316,0.05973938680895535,0.4343775870609709,0.8869827153190734,4.527987492843636,0.9066306250224394,0.877377721947833,8.386856211357019,0.0,0.07073849439620972,0.05731397494673729,0.07077161222696304,93.06640625,6.93359375,0.0,0.754189133644104,0.647832453250885,-0.162444606423378,2.0194108486175537,1.1127732992172241,0.9558485746383667,-0.23967993259429932,2.9795525074005127,91.30859375,8.69140625,0.0,-3.905592918395996,TIT_INC,120,54145,62.01963650000016,512,512,400,0,75,180,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,2560,2534,98.984375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
67,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2568,60.32738860000063,0.09810304641723633,0.103515625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8258062832415023,4.236635005366183,3.0567158209223324,0.05587754201496389,0.4172764728619307,-1.0343417553674608,4.109305645800944,0.9148506322416365,0.8622138210695394,8.127563275208045,0.0,0.058821093291044235,0.27491509914398193,0.058979958295822144,84.375,15.625,0.0,0.6327521800994873,0.6880021691322327,-1.0092166662216187,2.136579751968384,0.915484607219696,0.9954218864440918,-1.4601644277572632,3.0912668704986572,82.177734375,17.822265625,0.0,-3.699437141418457,TIT_INC,105,54145,60.32698919999984,512,512,400,0,75,165,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,2560,2536,99.0625,TIT,1.4510427975077411,20,0.99,1.4510427975077411
67,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,2568,139.9550534,0.10025596618652344,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8555120239800997,4.0825874427960525,2.794152883588433,0.04899771382803418,0.38004918759534545,0.28939648502681103,4.073030638051106,0.9254025780581924,0.8669975577048277,8.481269359261074,0.0,0.056844428181648254,0.1536431759595871,0.0569332130253315,84.1796875,15.8203125,0.0,0.6485713720321655,0.4940102696418762,-0.601123571395874,2.5205745697021484,0.9563233256340027,0.7284218072891235,-0.8863611817359924,3.7166059017181396,78.41796875,21.58203125,0.0,-1.6256701946258545,TIT_INC,265,54145,139.9546161999997,512,512,400,0,75,325,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,2560,2542,99.296875,TIT,1.4524626095825595,20,0.99,1.4524626095825595
67,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,37692,155.33088660000067,0.10245656967163086,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8208695449202214,4.780555122060176,3.1347017426503485,0.05188641679295416,0.4231754272396276,0.2507278157889261,4.774682155135778,0.9083180970814183,0.7699443503342004,14.98940042862577,0.0,0.07413297891616821,0.2041027545928955,0.07425092160701752,81.005859375,18.994140625,0.0,0.7521593570709229,0.4487133026123047,-0.9366929531097412,3.5788233280181885,1.1220444440841675,0.6693744659423828,-1.397325038909912,5.338760852813721,73.4375,26.5625,0.0,-1.5415334701538086,TIT_INC,325,54145,155.33049630000005,512,512,400,0,75,385,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,2560,2542,99.296875,TIT,1.4666428059277477,20,0.99,1.4666428059277477
67,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,34864,82.81574520000049,0.10022830963134766,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7106020394723512,5.632477644707525,3.5397014110937888,0.07521000672598029,0.537860586128778,-0.19564798645589543,5.63008987741658,0.8446065266761299,0.7548145118207295,15.979035494775252,0.0,0.0963425487279892,0.2908034920692444,0.09651059657335281,85.05859375,14.94140625,0.0,0.7490052580833435,0.7087974548339844,-1.0759793519973755,2.7392516136169434,1.0958354473114014,1.0370092391967773,-1.574216365814209,4.007674217224121,82.861328125,17.138671875,0.0,-3.4570703506469727,TIT_INC,105,54145,82.8153140000004,512,512,400,0,75,165,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,2560,2547,99.4921875,TIT,1.460840509680585,20,0.99,1.460840509680585
68,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,2568,103.65967539999929,0.1076207160949707,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8332007426347928,4.3371627259178736,2.7878691979816983,0.05616122158151423,0.40835999865532047,0.6786609036581857,4.284267989800982,0.9151045037413954,0.8479094975368338,9.98088189108206,0.0,0.06291250139474869,0.21431925892829895,0.06303412467241287,71.630859375,28.369140625,0.0,0.28546831011772156,0.2180449217557907,-0.7598385810852051,1.5266553163528442,0.4211961030960083,0.321715772151947,-1.1211087703704834,2.2525134086608887,51.513671875,48.486328125,0.0,-0.09188756346702576,TIT_INC,220,55921,103.65927180000017,512,512,400,0,75,280,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1536,1520,98.95833333333333,TIT,1.4710406161479248,20,0.99,1.4710406161479248
68,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,37692,52.02449609999985,0.1006155014038086,0.10546875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8318969329971749,4.161909438894474,3.0005357443880873,0.05489197658985029,0.40991657030472917,-0.2098075127115055,4.15750165042091,0.9131907094068878,0.8703664819709208,8.409997392113059,0.0,0.05678736791014671,0.31855088472366333,0.056968141347169876,67.96875,32.03125,0.0,0.32790815830230713,0.33243823051452637,-1.2968783378601074,2.0018792152404785,0.47442716360092163,0.4809814691543579,-1.8763619661331177,2.8963780403137207,74.462890625,25.537109375,0.0,-1.7786884307861328,TIT_INC,65,55921,52.02403719999984,512,512,400,0,75,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,1536,1521,99.0234375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
68,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,37692,117.26278939999975,0.1028890609741211,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8705704169008512,3.8639937725388327,2.616185438065302,0.04637423294735339,0.35970024272673423,0.19280640818491704,3.859856230657749,0.9332567793213103,0.8790795703300074,7.640525191844557,0.0,0.05098731443285942,0.22743497788906097,0.05111638084053993,72.314453125,27.685546875,0.0,0.4827793538570404,0.21690547466278076,-0.9324272871017456,2.5975747108459473,0.711861789226532,0.31982874870300293,-1.374871015548706,3.830143451690674,56.884765625,43.115234375,0.0,-0.2335122525691986,TIT_INC,150,55921,117.26238130000002,512,512,400,0,75,210,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,1536,1525,99.28385416666667,TIT,1.4524626095825595,20,0.99,1.4524626095825595
68,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,2568,110.44550690000051,0.10521507263183594,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8354932854049608,4.5812651701812515,3.09945396813954,0.049723395712385286,0.40553425202510884,0.4575939071217244,4.559029450412596,0.9162572956777763,0.7947065996051694,13.609856076692132,0.0,0.06964344531297684,0.4026300311088562,0.0698719322681427,50.830078125,49.169921875,0.0,0.22728684544563293,0.011076931841671467,-1.21062433719635,2.417433261871338,0.3390583395957947,0.016524169594049454,-1.8059660196304321,3.6062402725219727,63.4765625,36.5234375,0.0,-0.8656412363052368,TIT_INC,140,55921,110.44474549999995,512,512,400,0,75,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,1536,1525,99.28385416666667,TIT,1.4666428059277477,20,0.99,1.4666428059277477
