trial_number,state,objective,failure_reason,config_hash,config_source,config_json,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_min,R2_std,RMSE_mean,active_tit_pcd_mean,active_tit_pcd_min,active_tit_violation_max,bias_abs_mean,objective_definition,parameter_count,physics_admissible,physics_level,training_time_s,val_data_loss,val_physics_loss,val_total_loss
46,PRUNED,0.702491952486622,PRUNED: median_pruner_after_two_folds,884512efaa14b0824d178d6fac78a5ca6669ff8b62a35c0b42666d503754a144,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.0,""fourier_dim"":16,""fourier_scale"":0.010716241129787517,""gradient_clip"":2.5,""hidden_widths"":[96,48,32,48,96],""huber_delta"":0.2511826470225264,""lambda_phys"":0.0006132910702777587,""learning_rate"":0.00012140442138135572,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":400,""name"":""TRIAL_0046_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.06183629182385431,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
47,FAIL,,,155a2ad36f8ec11b160a5dbc2fcda07cc488c158b9db6b47e9b1b1805caf2f59,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[96,32,32,48,96,32],""huber_delta"":1.0,""lambda_phys"":0.0004395708612421547,""learning_rate"":0.00022689113047427115,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0047_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.06137636585692406,""use_lbfgs"":false,""weight_decay"":1.352146015577401e-05}",,,,,,,,,,,,,,,,,,,
48,COMPLETE,0.7316603957552779,,8a855f3b55ed316b2c93448e449db65e4d65544c6b6effbf669d99ce15e16556,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[96,160,32,48],""huber_delta"":1.0,""lambda_phys"":0.0005075120228795499,""learning_rate"":0.0005362916952577028,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0048_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":512,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.11548624186683423,""use_lbfgs"":false,""weight_decay"":1.4185534748344311e-05}",3.0893507526206445,0.43640680025570616,0.8051101419564393,0.8243891592886502,0.6835208093591274,0.06279851842437657,4.645764904386293,84.00390625,74.560546875,25.439453125,0.6398137787388022,predictive_only_robust_score_R6,23265.0,False,C,1701.2208486999998,0.1667483776807785,0.995945543050766,0.1672538310289383
49,PRUNED,0.7053442697448812,PRUNED: median_pruner_after_two_folds,7f676e985b937b10cffceda1e754613d75c9c208fecbc41461d1fc6fed13b300,OPTUNA_AUTONOMOUS_R6,"{""activation"":""tanh"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":8,""fourier_scale"":0.05960536689436084,""gradient_clip"":5.0,""hidden_widths"":[64,192,32,64],""huber_delta"":1.0,""lambda_phys"":0.000554331211868421,""learning_rate"":0.00018130714181211722,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0049_TIT_INC"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.08858520467435214,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
50,COMPLETE,0.7270929221745384,,6d119b94e333d95eb361a125f1379aae2dd993c577cc2a851d7920f5fe1b8e26,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[256,64,64,48,96],""huber_delta"":0.8454534192138174,""lambda_phys"":1.0,""learning_rate"":0.00046433477106245683,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0050_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.05946253208387494,""use_lbfgs"":false,""weight_decay"":0.0}",3.2394161852938153,0.452704201155539,0.791667921546864,0.8188816172319687,0.6798913797377193,0.056731829923701384,4.81958860660958,99.9609375,99.8046875,0.1953125,0.49546621061675494,predictive_only_robust_score_R6,31091.0,True,A,414.4994286000001,0.0809725359082222,9.230532778019551e-05,-5.179282188415527
51,PRUNED,-0.011241405443978777,PRUNED: median_pruner_after_two_folds,97d29b428419d6636516f9ad9fa25e336c3357a3016080c30ab7392e8f8b53d5,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,128,32,32],""huber_delta"":0.5843775158002862,""lambda_phys"":0.0017379126624056894,""learning_rate"":0.0002571928616887202,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":700,""name"":""TRIAL_0051_TIT_INC"",""nonnegative_output"":""softplus_output"",""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.07925560451618233,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
52,COMPLETE,0.7217836196762444,,09b823d0a30b5a4dec9eee6eb1c0a22623234bf9a57bfc37ce8f089bc21c612e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""tanh"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[256,192,256,192,96],""huber_delta"":1.0,""lambda_phys"":0.00022735275987693592,""learning_rate"":0.0005662439551177163,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":600,""name"":""TRIAL_0052_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.07777231272144378,""use_lbfgs"":false,""weight_decay"":0.0}",3.196786798040471,0.448913771640457,0.7942007796067145,0.8150012775286535,0.6735721956412516,0.06280158927774109,4.779202909466217,63.837890625,56.005859375,43.994140625,0.572232457392981,predictive_only_robust_score_R6,169281.0,False,C,4024.7558802999997,0.17544884085655213,1.6530895829200745,0.1758246749639511
53,FAIL,,,5695a96c1fc8ae7eda047af2622f0e73d609d6e2bc4df9a90ea2bd4527b862d5,OPTUNA_AUTONOMOUS_R6,"{""activation"":""tanh"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":32,""fourier_scale"":0.031015800746753516,""gradient_clip"":1.0,""hidden_widths"":[64,64,128,32],""huber_delta"":1.0,""lambda_phys"":0.0020938204150096435,""learning_rate"":0.00042431159947155597,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":500,""name"":""TRIAL_0053_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05521918504691621,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
54,COMPLETE,0.7310128142121044,,7c6e4756f7d01e7e98ce39936c060d6cd7b64fe50a5f3c2f9a91709cf3487ae2,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[64,48,128,32],""huber_delta"":1.0,""lambda_phys"":0.0026091302865912745,""learning_rate"":0.00011793253143258077,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0054_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.12695814690753188,""use_lbfgs"":false,""weight_decay"":0.0}",3.3002222115166355,0.45622303276554643,0.7887777055447165,0.7971270669564041,0.696973982602843,0.05187465990994309,4.859828677190062,89.4140625,82.568359375,17.431640625,0.8031570858729676,predictive_only_robust_score_R6,14193.0,False,C,1551.9690796,0.18089083433151246,0.22116984724998473,0.1814678966999054
55,COMPLETE,0.6980780008239232,,c5cad28e5cc8677f0ba2b60d24f494b6e51e51e107a44ce477bf95779bfbedd6,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.25,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[96,48,32,48,32],""huber_delta"":0.8524209715521822,""lambda_phys"":0.0011443958310677939,""learning_rate"":0.00026971893166771374,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":800,""name"":""TRIAL_0055_TIT_INC"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.17553381497710066,""use_lbfgs"":false,""weight_decay"":0.0}",3.3240326036629093,0.4731849639020494,0.7713823902129144,0.7851869429222406,0.6534333599058748,0.06676337017565252,5.034142851755753,94.560546875,89.599609375,10.400390625,0.9592463117664496,predictive_only_robust_score_R6,10369.0,False,C,1496.5637798999999,0.08457694053649903,0.05888661292847246,0.0846443310379982
56,COMPLETE,0.7399160432948629,,69aaf2901e00f2667147a95b553b4e40fa751bd5899d1114d549922a131d5c92,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[96,160,192,32,48],""huber_delta"":1.0,""lambda_phys"":0.00012724842978741255,""learning_rate"":0.0001350740733893505,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0056_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.06059569192200196,""use_lbfgs"":false,""weight_decay"":0.0}",3.190758375565901,0.44168907101935817,0.80175839729056,0.8186371728245218,0.6990530924243291,0.052828037361471396,4.702158048003126,83.76953125,75.0,25.0,0.7463892189083348,predictive_only_robust_score_R6,55201.0,False,C,2102.6575605999997,0.16882804334163665,0.37591736316680907,0.16887587904930115
57,PRUNED,-0.03906910513379366,PRUNED: median_pruner_after_two_folds,8c92f282601416a085d5025c62ba382b2abc7e9a13b87a4e7abcef0e909cb406,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[96,256,192,32,48,128],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.0001663476527850767,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0057_TIT_INC"",""nonnegative_output"":""softplus_output"",""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.0737332186747706,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
58,COMPLETE,0.733849627573563,,2018575c3b3e70e99dd7d252129ee97c35d13fe0832b997c50c8e6997ea8b0dc,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[96,160,192,32,48],""huber_delta"":1.0,""lambda_phys"":0.0001625411279626817,""learning_rate"":0.00012555177539416826,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0058_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.05853576889588837,""use_lbfgs"":false,""weight_decay"":0.0}",3.207383059443172,0.4434020675258389,0.7996083039033735,0.821721339679952,0.6886537243829629,0.05819839350537698,4.725149244839562,82.67578125,74.31640625,25.68359375,0.7388634054463123,predictive_only_robust_score_R6,55201.0,False,C,2554.2076777000007,0.1709320604801178,0.357571080327034,0.17099017947912215
59,COMPLETE,0.7362151688273957,,92e6aecdbc4b98f16cae8113865c68aa40407b4644534931b0b4635943aefaa4,OPTUNA_AUTONOMOUS_R6,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[64,64,192,192,128],""huber_delta"":1.0,""lambda_phys"":0.00018879966659147613,""learning_rate"":0.0005687588397936416,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":200,""name"":""TRIAL_0059_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.060286985466432394,""use_lbfgs"":false,""weight_decay"":0.0}",3.0045062771718074,0.43613418537291315,0.8057023434463249,0.8242842213630672,0.690560419891265,0.059765838609160155,4.641746850711556,75.048828125,71.142578125,28.857421875,0.4753308872752967,predictive_only_robust_score_R6,79169.0,False,C,352.05087710000134,0.16453403234481812,0.7847633540630341,0.16468219459056854
60,PRUNED,-0.02078812763105552,PRUNED: median_pruner_after_two_folds,66c9c3ea1e51dec09f81ca5952e781a155b662b30ae7670c354519678f77b19d,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,160,256,32,192,96],""huber_delta"":1.0,""lambda_phys"":0.0001376837423220373,""learning_rate"":0.00014400086568590054,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0060_TIT_INC"",""nonnegative_output"":""softplus_output"",""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.014770353708978504,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
61,COMPLETE,0.7324965495513693,,bbf46b829bb75cddb6790b0e07a1b892056030de6c192c495343a5726eee13fb,OPTUNA_AUTONOMOUS_R6,"{""activation"":""tanh"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[96,160,48,32,160,256],""huber_delta"":1.0,""lambda_phys"":0.0010892049410496233,""learning_rate"":0.00020550076052179098,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0061_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.09850484149532883,""use_lbfgs"":false,""weight_decay"":1.3687397778316128e-05}",3.204315361480903,0.45049930658472315,0.7934250236836371,0.8141987098933531,0.690887245297992,0.05637912963795471,4.794246726971208,82.060546875,75.0,25.0,0.6897299753156024,predictive_only_robust_score_R6,72529.0,False,C,3881.4885538,0.17318033576011657,0.19511605501174928,0.17339285910129548
62,PRUNED,0.7391225025979273,PRUNED: median_pruner_after_two_folds,bb969784a1412ea30549681893310b0ced85ef1c05533a4140098203fb4cb44c,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,128,64,128,48],""huber_delta"":0.5359216400251323,""lambda_phys"":0.0007579496942415722,""learning_rate"":0.0003207518422559892,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":300,""name"":""TRIAL_0062_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.25,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.07139364551224459,""use_lbfgs"":false,""weight_decay"":0.0008538835965794249}",,,,,,,,,,,,,,,,,,,
63,PRUNED,0.7273828481245557,PRUNED: median_pruner_after_two_folds,c534f448ba79238bc32f88d8b68a389d42a912255a964e367fb0f3a75a4fcda1,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[96,48,192,160,96],""huber_delta"":1.0,""lambda_phys"":0.0001179405771272465,""learning_rate"":0.00046637299694865216,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":500,""name"":""TRIAL_0063_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.10063975696901242,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
64,PRUNED,-0.1875323785612573,PRUNED: median_pruner_after_two_folds,e8f223d7de64531fe554be188b37a62d4751d70f694e67ae5a3cb2b3bdef9575,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":64,""fourier_scale"":0.9770616583094589,""gradient_clip"":10.0,""hidden_widths"":[128,64,32,96],""huber_delta"":1.5210663053728557,""lambda_phys"":0.002453414664035016,""learning_rate"":0.0002059150813433456,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0064_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.03993765091119942,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
