trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,effective_batch_size,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
17,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,55.674257799983025,0.028914928436279297,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7091259506514278,1.2748340448286075,0.7635818974618118,0.03638228671836919,0.539289698621862,-0.3757759370675448,1.2182782151870981,0.8573141207571194,0.7141877740248482,0.40249954067634197,0.0,76.611328125,23.388671875,0.0,-0.18059054017066956,-0.15403519570827484,-0.9800351858139038,0.60198575258255,-0.12786386907100677,-0.1090618297457695,-0.6938961744308472,0.4262251555919647,96.38671875,3.61328125,0.0,-0.031265728175640106,CDP_NEG,35,42753,55.67396759998519,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
17,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,66.43440120003652,0.029242515563964844,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6535240046485529,1.1812459497155101,0.6115255086497103,0.03392595036884878,0.5885809981035969,0.12616092963775538,1.1745714756833732,0.8108829627393546,0.6635418011243366,0.8263649721883415,0.0,89.404296875,10.595703125,0.0,-0.09283015131950378,-0.10682028532028198,-0.20192359387874603,0.08588795363903046,-0.058176152408123016,-0.0669437050819397,-0.12654443085193634,0.05382551625370979,99.853515625,0.146484375,0.0,-0.04603472724556923,CDP_NEG,1,42753,66.43411179998657,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
18,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,24.778561900020577,0.028727054595947266,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.552395966477397,1.6551549608303873,0.8774810064070411,0.037535692405285315,0.6689883066549996,-0.47012075390192165,1.587089988873967,0.7747419512095799,0.5163578639512116,0.6718226309015491,2.149973780807551,97.998046875,2.001953125,0.0,-0.2715819776058197,-0.2645410895347595,-0.4773731529712677,-0.0781644955277443,-0.26396316289901733,-0.2571197748184204,-0.46398115158081055,-0.07597170770168304,81.4453125,18.5546875,0.0,-0.014089833945035934,CDP_NEG,30,13313,24.77829390001716,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
18,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,37.582998700032476,0.02836894989013672,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7130067494797394,1.2663011638906467,0.7590779667197762,0.03613876818191503,0.5356800564036643,-0.24835384471401348,1.2417949175085419,0.851956809335001,0.6898418231753509,0.5962164056340685,0.0,95.60546875,4.39453125,0.0,-0.30933722853660583,-0.3306775689125061,-0.5336249470710754,-0.008940448053181171,-0.21902063488960266,-0.23413026332855225,-0.37782350182533264,-0.006330122239887714,100.0,0.0,0.0,-0.053257059305906296,CDP_NEG,1,13313,37.582735600008164,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
18,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,55.88657259999309,0.028696537017822266,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.664572557197717,1.1622593603638947,0.6884895376391563,0.03338064641401046,0.5791205248517324,0.3566612961463331,1.1062596944649945,0.8357233959039955,0.7382891274442602,0.9013084813103056,0.0,97.216796875,2.783203125,0.0,-0.2751644253730774,-0.2634001076221466,-0.5330988764762878,-0.09058733284473419,-0.17244407534599304,-0.16507142782211304,-0.3340902030467987,-0.05677059292793274,99.560546875,0.439453125,0.0,-0.03379237651824951,CDP_NEG,10,13313,55.88632179994602,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
19,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,16.375902900006622,0.021396636962890625,0.025390625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5469654056404077,1.6651652826261123,0.869548611273379,0.037762707016421024,0.6730343255388351,-0.46957436320817947,1.5976889474304894,0.7639146177464339,0.5652736687482091,0.5568723029747408,0.7210277923439958,98.193359375,1.806640625,0.0,-0.29207441210746765,-0.24355018138885498,-0.7430980801582336,-0.061155859380960464,-0.28388068079948425,-0.23671773076057434,-0.7222515344619751,-0.05944022536277771,92.822265625,7.177734375,0.0,-0.020270662382245064,CDP_NEG,35,9025,16.375572799996007,256,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,320,315,98.4375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
19,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,24.62410960003035,0.021718502044677734,0.02734375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7146896623288155,1.262582944358456,0.7537444418059741,0.036032654504098885,0.534107147757979,-0.442751852459518,1.1824897453070817,0.8659193865433222,0.755425972730957,0.22323074246666635,0.0,95.947265625,4.052734375,0.0,-0.356755793094635,-0.2708524465560913,-0.9053487181663513,-0.01989750564098358,-0.2525944709777832,-0.19177217781543732,-0.6410157084465027,-0.014088069088757038,94.775390625,5.224609375,0.0,-0.023203596472740173,CDP_NEG,20,9025,24.623844999994617,256,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,320,315,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
19,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,34.14046490000328,0.02203845977783203,0.02734375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6959118020806896,1.1066328025276388,0.6178929484457296,0.031783024986570034,0.5514034055335953,0.2686144081688747,1.073612354652148,0.8670824693147644,0.9208659327095435,0.43330052372620176,0.0,96.826171875,3.173828125,0.0,-0.3016253113746643,-0.3053634464740753,-0.6699389815330505,-0.04681118205189705,-0.18902695178985596,-0.19136962294578552,-0.41984713077545166,-0.029336316511034966,99.8046875,0.1953125,0.0,-0.03371556103229523,CDP_NEG,5,9025,34.140211799996905,256,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,320,319,99.6875,CDP,1.425508144193831,20,0.99,1.425508144193831
20,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,48.70246529998258,0.025276660919189453,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5103499347346574,1.7311494921196753,0.8851901519796129,0.039259100435629156,0.6997041332726809,-0.5113353844266019,1.6540173329012233,0.7684182507081823,0.44186763754058067,0.8064893286190215,0.34084950183534346,98.92578125,1.07421875,0.0,-0.4144313931465149,-0.41352492570877075,-0.6666856408119202,-0.1187928095459938,-0.4028051495552063,-0.4019240736961365,-0.6479827165603638,-0.11546025425195694,93.017578125,6.982421875,0.0,-0.021806906908750534,CDP_NEG,50,22049,48.7021628000075,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
20,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,75.36580729996786,0.02537250518798828,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7334084945357511,1.220462157843416,0.7005603897059232,0.034830576054743205,0.5162889020360696,-0.3265132684801274,1.1760571211242266,0.8707861381292308,0.8244659019593569,0.1514714767378782,0.0,100.0,0.0,0.0,-0.6334502696990967,-0.6353354454040527,-0.9564663767814636,-0.3317026197910309,-0.44850295782089233,-0.4498377740383148,-0.6772087216377258,-0.2348560243844986,94.62890625,5.37109375,0.0,-0.025866461917757988,CDP_NEG,35,22049,75.36546600004658,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
20,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,103.48910040000919,0.02569437026977539,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.650360229456397,1.186626847741433,0.7017623598130125,0.03408049234159481,0.5912621453545603,0.22090669699495225,1.1659645923636446,0.8315041830898385,0.8328076216066561,0.5688511953780301,0.0,99.90234375,0.09765625,0.0,-0.6843842267990112,-0.6750566959381104,-1.0121158361434937,-0.3953612744808197,-0.42889994382858276,-0.42305439710617065,-0.6342875957489014,-0.2477707862854004,83.0078125,16.9921875,0.0,-0.019122593104839325,CDP_NEG,30,22049,103.4888198999688,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
21,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,9.185256999975536,0.02960348129272461,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5505219078441461,1.6586162985580741,0.8188934740311904,0.037614188806729246,0.6703873263963565,-0.36887286472158465,1.6171838759542105,0.7711533370082126,0.48049469875730144,0.8577482212141304,0.05243838489774515,89.2578125,10.7421875,0.0,-0.08568526804447174,-0.0802946537733078,-0.24247774481773376,0.03686975687742233,-0.0832814946770668,-0.07804210484027863,-0.2356753945350647,0.03583543002605438,80.419921875,19.580078125,0.0,-0.018639111891388893,CDP_NEG,35,58625,9.184965899970848,512,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,1280,1275,99.609375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
21,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,14.70280400000047,0.029244422912597656,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7080798509297795,1.277124394638839,0.7584702151101416,0.0364476506485366,0.5402585792882586,-0.20177375441219167,1.2611726545773707,0.8482854997372844,0.6644705965571573,0.7118831259771817,0.0,64.2578125,35.7421875,0.0,-0.11558518558740616,-0.07443755865097046,-1.0119620561599731,0.6201360821723938,-0.08183798938989639,-0.052704162895679474,-0.7165014147758484,0.43907612562179565,90.576171875,9.423828125,0.0,-0.030138883739709854,CDP_NEG,25,58625,14.70248520001769,512,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,1280,1269,99.140625,CDP,1.598838673557433,20,0.99,1.598838673557433
21,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,20.658190999994986,0.029572486877441406,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6428109320204561,1.1993690460078508,0.6829623656868514,0.034446454388771044,0.5976112175147555,0.07478611229614246,1.1971187721177705,0.8047980308604746,0.6953134212446315,0.7088701526564027,0.4191114836546521,64.111328125,35.888671875,0.0,-0.09981965273618698,-0.12303107976913452,-1.113667368888855,1.1173592805862427,-0.0625564306974411,-0.0771029144525528,-0.697929322719574,0.7002430558204651,73.046875,26.953125,0.0,-0.02144068479537964,CDP_NEG,25,58625,20.65787380002439,512,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,1280,1259,98.359375,CDP,1.425508144193831,20,0.99,1.425508144193831
22,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,61.119987099955324,0.028716564178466797,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5760104457531829,1.6109024530544864,0.8207518012896176,0.03653213167571751,0.6511021201994519,-0.250460864004008,1.5914170049214094,0.7842972856551615,0.48187837692697116,0.9728931738091837,0.06554798112218144,73.486328125,26.513671875,0.0,-0.20714235305786133,-0.1230040043592453,-1.049697756767273,0.44007182121276855,-0.2013312727212906,-0.11955331265926361,-1.0202500820159912,0.42772623896598816,85.400390625,14.599609375,0.0,-0.02390117570757866,CDP_NEG,185,13313,61.11968210001942,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,320,315,98.4375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
22,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,40.75744219997432,0.02835845947265625,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7141228049812742,1.2638365780075504,0.7760732810279813,0.03606843175608409,0.5346374691088598,-0.4884618044958082,1.1657092095258847,0.8699679899330877,0.7531075905971814,0.18383381625214196,0.16778523489932887,23.583984375,76.416015625,0.0,0.5408288836479187,0.6720021963119507,-0.300912082195282,1.2194329500198364,0.38292407989501953,0.47579896450042725,-0.21305535733699799,0.863397479057312,100.0,0.0,0.0,-0.09200707077980042,CDP_NEG,5,13313,40.75716300000204,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,320,315,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
22,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,105.78237999998964,0.028686046600341797,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6622152595058257,1.166336239834965,0.7175879346508606,0.03349773634826896,0.5811519170345446,0.16514763144056915,1.1546656419474457,0.8333598094610801,0.8275680632131075,0.5239961885762716,0.39117071807767534,45.01953125,54.98046875,0.0,0.1628904938697815,0.059835635125637054,-1.0897712707519531,1.7581392526626587,0.10208259522914886,0.03749866783618927,-0.6829537749290466,1.1018164157867432,77.587890625,22.412109375,0.0,-0.022929251194000244,CDP_NEG,90,13313,105.78208969999105,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,320,319,99.6875,CDP,1.425508144193831,20,0.99,1.425508144193831
23,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,15000,46.61385500000324,0.02502298355102539,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5275751966503697,1.7004270687189227,0.8652858895021474,0.03856237568054215,0.6872865998733332,-0.5589771932667985,1.6060307761136499,0.7661804976929224,0.5167846726712692,0.5819584394031874,0.2097535395909806,82.177734375,17.822265625,0.0,-0.062208957970142365,-0.07587604969739914,-0.18592281639575958,0.08909574896097183,-0.06046377867460251,-0.07374745607376099,-0.18070703744888306,0.0865962952375412,94.482421875,5.517578125,0.0,-0.014324333518743515,CDP_NEG,120,9089,46.61358669999754,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,320,315,98.4375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
23,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,47312,57.034400500007905,0.02511882781982422,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7067482948864541,1.2800337996543807,0.7869864721877304,0.036530681697075566,0.5414893372526893,-0.5149079613169859,1.1719847996355097,0.8705958372525004,0.7047198536542926,0.2891489546578733,0.013982102908277404,56.15234375,43.84765625,0.0,0.00828624702990055,-0.029229432344436646,-0.3179377615451813,0.5471091866493225,0.005866927094757557,-0.020695369690656662,-0.22511008381843567,0.387370765209198,100.0,0.0,0.0,-0.036658719182014465,CDP_NEG,50,9089,57.03410750004696,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,320,315,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
23,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,108.40839230001438,0.025440692901611328,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6347732146522771,1.212788491683295,0.6951023342711772,0.034831867306438384,0.6042977426465895,0.18704681083981609,1.1983613981582841,0.8049305851403714,0.7016242965725453,0.807997271957826,0.4749930148086058,37.744140625,62.255859375,0.0,0.1262771487236023,0.08081407099962234,-0.4442540109157562,0.800810694694519,0.07913720607757568,0.05064574256539345,-0.2784115970134735,0.5018637180328369,95.751953125,4.248046875,0.0,-0.029148109257221222,CDP_NEG,90,9089,108.40810850000707,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,320,319,99.6875,CDP,1.425508144193831,20,0.99,1.425508144193831
24,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,15000,11.412346299970523,0.028725147247314453,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5129326590190693,1.726577866809942,0.8782902713776525,0.039155424873232106,0.6978563522811747,-0.5610230562488236,1.6329953615027961,0.755698198526741,0.5091233011948372,0.5980020930780632,0.07865757734661773,58.349609375,41.650390625,0.0,0.003480485174804926,-0.017487509176135063,-0.17081771790981293,0.2439713329076767,0.003382845316082239,-0.016996923834085464,-0.16602568328380585,0.23712708055973053,99.31640625,0.68359375,0.0,-0.03754653409123421,CDP_NEG,20,13313,11.412063000025228,256,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,320,315,98.4375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
24,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,47312,49.141965300019365,0.0283660888671875,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7209418020218568,1.2486725287551017,0.736519241816483,0.035635667358277126,0.5282226611702001,-0.4175517581985593,1.176871815123059,0.8673094355398215,0.7445033091304949,0.2781735854952185,0.013982102908277404,49.0234375,50.9765625,0.0,0.00826241821050644,0.003421129658818245,-0.666292667388916,0.6759153008460999,0.005850058048963547,0.002422268968075514,-0.4717564880847931,0.4785695970058441,85.44921875,14.55078125,0.0,-0.029377691447734833,CDP_NEG,140,13313,49.14167429995723,256,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,320,315,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
24,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,38.68736229999922,0.028694629669189453,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6075127549495496,1.257235196683769,0.7455584575348368,0.0361083979969928,0.6264442617503339,0.4837204179230727,1.160535676399185,0.8411617158324282,0.8798158511471648,0.7338359661797969,0.0,33.3984375,66.6015625,0.0,0.12328850477933884,0.06188584864139557,-0.31256815791130066,0.6376025080680847,0.07726423442363739,0.03878352791070938,-0.19588477909564972,0.39958205819129944,92.236328125,7.763671875,0.0,-0.03912118077278137,CDP_NEG,45,13313,38.6869158000336,256,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,320,319,99.6875,CDP,1.425508144193831,20,0.99,1.425508144193831
25,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,15000,35.7992187999771,0.028835773468017578,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5750769830683511,1.6126747733524014,0.8491837690105393,0.03657232444988097,0.6518184649423983,-0.29188962684675424,1.586143180216641,0.7683424472974089,0.562091611351343,0.7420702999137126,1.101206082852648,65.91796875,34.08203125,0.0,-0.16120299696922302,-0.14626407623291016,-0.7847555875778198,0.38451144099235535,-0.15668070316314697,-0.14216086268424988,-0.762740433216095,0.3737245202064514,78.369140625,21.630859375,0.0,-0.020524632185697556,CDP_NEG,90,19777,35.798934899969026,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,320,315,98.4375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
25,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,36968,43.30932609998854,0.02847766876220703,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.728553479086274,1.2315252038340292,0.7882781690200145,0.035146302570552644,0.5209688733329765,-0.2734871526458144,1.200858332790409,0.8620150338235361,0.7140954259745232,0.5050397916780619,0.15380313199105144,40.576171875,59.423828125,0.0,0.18607312440872192,0.16967898607254028,-1.034523844718933,1.3414397239685059,0.13174569606781006,0.12013813853263855,-0.7324759364128113,0.949782133102417,92.236328125,7.763671875,0.0,-0.06738151609897614,CDP_NEG,30,19777,43.30865860002814,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,320,315,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
25,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,47312,63.54262370005017,0.028805255889892578,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6039772199535618,1.2628851047506204,0.8010815186796164,0.03627066606716965,0.6292594489939235,0.40285421083318035,1.1969909934935457,0.8215345212728914,0.8187304671640142,0.7800947123491452,1.1176306230790725,45.458984375,54.541015625,0.0,0.10185015946626663,0.094073586165905,-1.4183175563812256,1.5901408195495605,0.06382894515991211,0.05895540863275528,-0.8888520002365112,0.9965327382087708,84.130859375,15.869140625,0.0,-0.04645383730530739,CDP_NEG,35,19777,63.542339999985415,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,320,319,99.6875,CDP,1.425508144193831,20,0.99,1.425508144193831
26,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,15000,36.73677570000291,0.026859760284423828,0.04296875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4818007691478181,1.780902101242635,0.8360141419856744,0.04038739275664718,0.7198133765257346,-0.5968061848324429,1.6780357005935433,0.7802541655774116,0.4041361608560557,0.8101075611720729,0.0,83.59375,16.40625,0.0,-0.08377397060394287,-0.08838086575269699,-0.21798233687877655,0.05560418963432312,-0.081423819065094,-0.08590146899223328,-0.21186716854572296,0.054044295102357864,99.560546875,0.439453125,0.0,-0.03323879465460777,CDP_NEG,75,11201,36.736492399999406,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,320,315,98.4375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
